Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
24	-19.41866	10.011626	-5.7206564	-32.625328	-7.4530435	16.95901	1.5182596	-55.522427	1000.0	1000.0	120000	-42.737076	18.199986	-9.869711	-122.9091	-42.73616	18.14532	-14.967685	-131.52351	42.314045	21.210716	499.6315770149231
25	-14.36395	11.4981365	-3.4352236	-34.26053	-16.084986	7.7045736	-7.5305357	-28.899446	1000.0	1000.0	125000	-46.776573	18.947905	-19.369566	-136.64679	-46.775864	18.952045	-11.205246	-139.5526	46.3421	22.228046	519.7822151184082
26	-34.34954	30.626406	6.7413464	-73.99549	-11.11706	1.6715724	-7.8926334	-12.806967	1000.0	1000.0	130000	-51.606945	19.880508	-20.991695	-145.95436	-51.60956	19.889185	-18.521786	-151.17989	51.264645	26.988918	539.498927116394
27	-219.71362	252.47218	-11.059786	-648.6355	-250.21725	13.108003	-225.8291	-279.32892	1000.0	1000.0	135000	-57.303066	20.846558	-15.811043	-246.96608	-57.300526	20.83257	-16.142979	-239.0562	56.830883	34.616932	559.3214802742004
28	-115.74331	123.06163	-12.072694	-344.54227	-41.72589	21.212528	-24.550114	-100.530396	1000.0	1000.0	140000	-63.26034	22.536253	-37.53448	-299.98337	-63.25557	22.555393	-37.74647	-295.17462	62.754524	53.986546	579.0381369590759
29	-22.065472	26.46012	6.6294217	-68.84566	-0.9684502	2.5049357	4.8394856	-3.9368832	1000.0	1000.0	145000	-69.02644	23.47147	-34.623863	-323.18552	-69.02573	23.47739	-37.65871	-341.146	68.36065	55.8798	598.8767352104187
30	-115.49823	107.76293	3.594796	-259.807	-35.103985	1.6649703	-33.052166	-38.39799	1000.0	1000.0	150000	-75.575775	24.42998	-45.593136	-320.47565	-75.579025	24.42967	-45.404114	-329.84222	75.03297	60.94076	617.7977919578552
31	-63.04696	31.413275	-19.063107	-102.273056	-103.40167	32.501144	-47.6692	-133.66765	1000.0	1000.0	155000	-83.42488	26.01368	-56.130863	-336.04272	-83.424095	26.015913	-53.675205	-346.93842	82.81976	65.64078	637.8424942493439
32	-133.7236	86.94609	-39.706295	-268.2367	-22.505018	3.4284213	-16.795908	-27.756882	1000.0	1000.0	160000	-90.76286	26.856161	-57.83184	-369.73077	-90.75355	26.877596	-59.77556	-345.75137	90.17145	70.1954	659.1431391239166
33	-64.811874	14.685641	-43.925335	-88.27274	-21.813606	3.6533573	-15.417849	-27.895742	1000.0	1000.0	165000	-97.93774	27.275805	-68.12622	-360.5599	-97.93803	27.260475	-60.148464	-370.03537	97.37009	75.63445	680.0060510635376
34	-123.75658	108.84043	-27.852684	-303.62817	-54.059105	9.266244	-42.079887	-75.59614	1000.0	1000.0	170000	-106.02111	28.205044	-74.49653	-376.17307	-106.0085	28.264599	-68.574875	-361.27744	105.25168	85.00272	700.6838490962982
35	-147.77092	54.25043	-68.66116	-227.65161	-146.11514	45.64294	-74.78263	-263.1652	1000.0	1000.0	175000	-114.73282	29.166245	-80.327286	-397.10394	-114.70963	29.160858	-80.83051	-379.83282	113.660164	93.74026	720.9540100097656
36	-86.287155	91.81376	-15.782697	-267.65872	-40.871174	2.7277668	-38.63007	-48.795334	1000.0	1000.0	180000	-123.959496	29.687185	-88.079384	-419.67136	-123.957184	29.697529	-88.64419	-413.14597	123.3154	105.80557	743.1878209114075
37	-45.939037	84.32127	102.03924	-143.04323	-14.0061035	3.499881	-10.212358	-22.996151	1000.0	1000.0	185000	-133.97615	30.447063	-97.10156	-434.3177	-133.97795	30.476326	-98.79509	-434.1725	132.97667	115.26795	762.8939309120178
38	-72.03457	111.16332	90.696045	-216.63542	-107.16189	4.797441	-99.10936	-114.790565	1000.0	1000.0	190000	-143.89102	30.766348	-101.65614	-429.136	-143.88931	30.793032	-102.976685	-417.75015	143.21878	123.041336	784.2725670337677
39	-91.50267	38.83865	-42.02529	-154.19327	-40.00631	10.251619	-18.937807	-55.11468	1000.0	1000.0	195000	-156.32155	32.002567	-117.054985	-436.35715	-156.30846	32.049145	-113.18803	-456.14267	155.24945	140.93329	805.130576133728
40	-226.98567	237.90126	-40.92089	-695.31854	-49.397762	18.69742	-14.76281	-80.42057	1000.0	1000.0	200000	-168.6735	32.49066	-117.35216	-443.73383	-168.66185	32.47168	-125.92949	-477.25952	167.84712	157.2431	824.9624092578888
41	-80.98678	36.409103	-40.79073	-144.08179	-13.995705	2.6563427	-10.11054	-20.334747	1000.0	1000.0	205000	-180.15094	32.40461	-138.87975	-470.06668	-180.14719	32.442238	-136.35043	-519.78046	179.22086	169.4834	847.0563161373138
42	-74.21573	46.421814	-27.688194	-158.31557	-24.80241	1.0299383	-22.717466	-26.92496	1000.0	1000.0	210000	-194.39233	33.15503	-145.60674	-502.56406	-194.39719	33.126	-146.8207	-481.14185	193.69753	188.9078	869.1368789672852
43	-62.18703	51.195168	7.619753	-140.36679	-6.182605	3.5294983	-1.1397731	-14.406723	1000.0	1000.0	215000	-211.25847	33.436546	-158.67636	-505.01126	-211.2658	33.48384	-163.16963	-525.6214	210.25447	218.0129	893.4331512451172
44	-69.92026	72.655365	9.308094	-187.40482	-74.606255	10.05429	-57.16773	-87.68506	1000.0	1000.0	220000	-227.38419	34.278645	-180.56485	-526.0526	-227.38423	34.27916	-176.01076	-556.3839	226.7593	244.9309	917.3964421749115
45	-67.630264	36.536205	-27.509747	-118.93438	-39.40183	8.718153	-27.097206	-55.8452	1000.0	1000.0	225000	-245.45883	34.73869	-193.29391	-575.805	-245.46729	34.697594	-192.90962	-562.10693	244.546	279.24957	941.6377210617065
46	-46.909367	72.56173	46.551823	-159.95793	-45.60209	13.071991	-27.43393	-74.462845	1000.0	1000.0	230000	-263.8971	34.783928	-207.80609	-587.5161	-263.8764	34.833874	-204.61507	-597.5079	262.91	303.33224	967.0019152164459
47	9.511339	72.40825	112.56393	-77.88042	-7.6254663	45.52844	84.41236	-67.887955	1000.0	1000.0	235000	-283.81714	35.333572	-230.6518	-577.6075	-283.82083	35.30435	-223.26819	-627.80225	282.768	352.77826	991.156583070755
48	6.3110046	128.04225	192.32054	-165.23691	8.074268	3.2396035	12.2256	-0.22850661	1000.0	1000.0	240000	-305.4458	35.71561	-247.05391	-626.45355	-305.43442	35.785736	-240.57542	-581.52814	304.33533	393.5726	1013.1986060142517
49	15.64256	43.805897	92.86357	-28.327585	-3.1302001	0.51288867	-2.4777873	-3.9920988	1000.0	1000.0	245000	-329.52393	37.051174	-263.4548	-628.0719	-329.52707	37.062904	-264.3556	-642.7229	328.655	452.602	1032.625726222992
