Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
20	-170.5231	155.37224	102.35121	-373.12265	-35.220924	8.737298	-26.149263	-58.32734	1000.0	1000.0	100000	-269.92123	42.34693	-196.42877	-472.86993	268.9229	108.84322	864.4229743480682
21	-336.8217	397.5534	-125.7222	-1131.5593	-29.004786	3.2738426	-21.353365	-33.27681	1000.0	1000.0	105000	-320.35394	45.37756	-245.1623	-542.7707	318.99744	140.57483	911.6714222431183
22	-100.479965	39.59804	-25.670454	-139.78693	-9.38294	1.9190075	-4.22054	-11.49996	1000.0	1000.0	110000	-378.07928	48.95897	-289.65182	-627.6672	376.4054	187.79117	955.1992032527924
23	5.1814866	33.8599	66.5974	-30.838312	-29.994915	1.6853831	-27.92005	-33.627014	1000.0	1000.0	115000	-442.6364	51.278877	-353.42404	-709.55615	440.78195	245.09407	993.8493103981018
24	-71.918045	64.36635	-15.346466	-196.57343	-12.719412	1.7330903	-10.246949	-16.136194	1000.0	1000.0	120000	-517.1711	53.549175	-409.34415	-796.4988	515.4316	309.3391	1037.3660442829132
25	-36.837982	31.323364	0.35829264	-72.67254	-18.720888	1.192237	-16.863892	-21.457916	1000.0	1000.0	125000	-603.67303	54.479973	-478.3923	-890.15295	601.5087	379.8539	1080.3419210910797
26	-121.91677	113.490616	-25.73345	-338.84055	-105.04684	29.009409	-55.439667	-146.24142	1000.0	1000.0	130000	-700.71643	56.5298	-570.54736	-999.42645	698.98773	532.8519	1120.804790019989
27	-189.5344	106.36219	-68.38879	-343.1281	-288.84015	89.13243	-133.90308	-409.12592	1000.0	1000.0	135000	-811.9985	59.296944	-665.0591	-1130.3301	809.1727	682.2252	1163.7226312160492
28	-199.22473	182.26747	23.854488	-407.55563	-217.78625	25.922974	-167.18631	-256.22888	1000.0	1000.0	140000	-943.5149	66.00374	-759.2843	-1289.5171	941.7312	880.8618	1202.3313043117523
29	-483.80792	491.6436	-162.08723	-1458.8599	-165.3434	97.36948	-49.895756	-309.37772	1000.0	1000.0	145000	-1096.8634	76.1166	-907.62024	-1493.8983	1094.0583	1161.7397	1238.9548861980438
30	-310.47296	189.42505	-56.724255	-548.90234	-21.699945	1.2717875	-19.777267	-23.609837	1000.0	1000.0	150000	-1263.0261	81.496956	-1039.5968	-1688.2902	1258.4965	1528.7471	1278.3075692653656
31	-72.16112	84.65175	5.029607	-221.61234	-15.055239	15.237416	10.728333	-42.71703	1000.0	1000.0	155000	-1442.0579	90.02641	-1190.1587	-1918.9126	1437.1573	1960.5	1317.106868982315
32	-22.697508	64.879814	47.006718	-143.55179	-9.707584	2.736635	-3.2841353	-13.864787	1000.0	1000.0	160000	-1645.8387	98.908875	-1363.7188	-2175.3833	1640.983	2494.49	1353.35755610466
33	-42.88105	14.252888	-17.956656	-60.823788	-25.234507	3.7187715	-17.132233	-31.134657	1000.0	1000.0	165000	-1867.7511	109.32754	-1551.9053	-2455.4087	1861.2614	3189.0835	1392.058654308319
34	-38.52341	71.38251	96.351974	-114.16102	-31.217295	3.2718742	-25.948868	-35.657932	1000.0	1000.0	170000	-2111.6953	120.12144	-1794.8159	-2742.6624	2105.0588	3893.4795	1437.7410113811493
35	-6.0118146	41.605564	59.605793	-54.767193	-26.159323	15.699319	-7.4486	-60.97394	1000.0	1000.0	175000	-2396.541	134.28685	-1982.6758	-3086.7043	2388.4744	5077.261	1487.8077251911163
36	-209.51888	223.12666	-14.036742	-636.5993	-62.307415	49.474174	-13.457267	-158.53229	1000.0	1000.0	180000	-2697.4666	145.79527	-2282.252	-3494.8257	2689.1484	6320.54	1537.319078207016
37	-448.4904	199.62514	-60.911583	-618.62115	-488.61533	160.96059	-12.945588	-575.5466	1000.0	1000.0	185000	-3066.9497	177.24525	-2559.2004	-4591.8345	3058.2727	8505.137	1579.2874302864075
38	-295.1944	248.96945	7.21445	-660.5178	-79.33024	3.486027	-73.28029	-82.95088	1000.0	1000.0	190000	-3466.985	201.77505	-2868.4382	-5146.3726	3457.6836	11016.785	1623.2675230503082
39	-379.4345	137.10579	-140.30467	-560.6244	-105.52181	1.4135283	-103.41077	-108.72448	1000.0	1000.0	195000	-3916.318	222.02711	-3293.4346	-5685.4287	3905.2168	13800.125	1667.8206861019135
40	-203.35068	118.77235	-83.45754	-421.05865	-17.595615	3.1691458	-13.48694	-22.607948	1000.0	1000.0	200000	-4452.3843	240.7389	-3666.1921	-6304.8096	4439.615	17396.814	1707.654051065445
41	-129.39973	73.85691	-31.687986	-230.11946	-179.7438	5.7053413	-173.3596	-191.7112	1000.0	1000.0	205000	-5034.4346	274.2526	-4266.3203	-7093.167	5024.2705	21691.502	1744.0876591205597
42	-223.37549	138.53194	-110.6788	-461.31818	-37.84661	1.8089756	-35.39112	-40.336037	1000.0	1000.0	210000	-5638.134	275.0103	-4862.9663	-7639.257	5617.269	27044.2	1785.7140772342682
43	-221.054	170.92848	-56.261333	-550.9557	-18.108185	1.5763791	-16.181957	-21.128187	1000.0	1000.0	215000	-6293.0615	300.74774	-5312.4688	-8375.061	6274.8145	32911.06	1827.3938040733337
44	-183.6399	144.2877	-18.567535	-421.49347	-514.03503	306.62085	-53.095394	-831.74384	1000.0	1000.0	220000	-7032.2495	331.10153	-5960.496	-9290.8545	7009.492	41305.37	1869.6307923793793
45	-326.48557	194.93466	-161.16824	-706.8434	126.02821	23.23326	161.15158	81.24013	1000.0	1000.0	225000	-7841.416	347.0621	-6702.4336	-9964.506	7819.738	49634.438	1912.2841362953186
46	-332.4061	342.96384	60.17349	-862.3065	87.70028	34.070515	146.34268	13.204063	1000.0	1000.0	230000	-8742.88	383.59204	-7305.5166	-10825.742	8723.737	60864.945	1960.9227530956268
47	65.28186	330.52725	456.84717	-322.41153	-794.4665	82.99568	-682.6749	-965.1605	1000.0	1000.0	235000	-9732.202	418.46265	-8267.202	-12032.146	9712.691	77064.664	2005.9076352119446
48	-623.19	360.89557	-157.93172	-1246.9752	-159.9232	28.158247	-107.55476	-204.81026	1000.0	1000.0	240000	-10799.615	435.1963	-9256.184	-13133.49	10764.544	92584.44	2051.765741109848
49	-810.9774	493.6386	-119.22132	-1391.0673	-990.45496	63.221966	-901.93286	-1122.852	1000.0	1000.0	245000	-11965.012	496.4135	-10324.902	-14397.413	11944.195	114281.4	2097.7140662670135
