Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
26	5651.211	1703.9885	7038.2964	2379.5515	5193.9263	2773.3584	7443.0615	442.40118	1000.0	1000.0	130000	365.96878	135.3143	554.21234	-233.3798	365.97095	135.311	557.4507	-287.51898	-369.09814	61.52856	1252.4981052875519
27	7027.186	184.4763	7348.0493	6814.238	7163.009	167.98514	7433.353	6894.1367	1000.0	1000.0	135000	378.55573	140.47284	580.6068	-180.85112	378.55716	140.46819	580.6465	-205.88585	-382.33685	68.8904	1301.8232011795044
28	6812.322	260.53705	7197.379	6461.277	7102.5693	117.28897	7255.3623	6854.812	1000.0	1000.0	140000	392.66553	142.76059	595.52234	-161.88106	392.66754	142.7557	594.95514	-161.00127	-396.2481	68.89801	1350.884514093399
29	7019.5234	242.248	7422.389	6745.727	7486.2764	107.413765	7629.671	7306.512	1000.0	1000.0	145000	405.54773	145.54546	601.5553	-136.79245	405.54874	145.54305	602.5814	-141.79744	-408.9138	69.77171	1398.1891961097717
30	6851.5625	685.75	7404.791	5513.4185	6641.9116	1951.8035	7821.6504	1727.9968	1000.0	1000.0	150000	417.7742	148.0105	612.0831	-170.61786	417.7752	148.00714	619.0477	-148.1777	-421.4393	71.43035	1444.2666261196136
31	6904.5586	785.0512	7468.985	5360.9917	7256.185	1232.1731	7897.9395	3576.9082	1000.0	1000.0	155000	430.64853	150.22841	624.372	-185.22285	430.6503	150.22491	625.0156	-168.5781	-434.6057	76.11537	1493.6906142234802
32	7711.9556	305.57336	8021.7324	7223.6895	7874.7305	127.84597	8063.1943	7676.929	1000.0	1000.0	160000	441.62643	153.47379	645.0409	-146.11559	441.62732	153.47107	643.5331	-132.65224	-445.162	74.77877	1541.6311843395233
33	7382.3096	750.8649	8265.741	6305.3594	8223.107	174.4081	8397.078	7881.184	1000.0	1000.0	165000	452.65613	156.50194	652.51105	-237.32419	452.65692	156.50017	653.3037	-190.11136	-456.4389	78.21196	1588.938553094864
34	7087.7046	1756.1517	8569.336	3774.8396	7757.2256	2187.6428	8714.715	1204.9629	1000.0	1000.0	170000	463.5638	159.46548	665.6158	-269.94547	463.56448	159.46382	668.57117	-349.88623	-467.2446	84.64699	1637.7525713443756
35	7922.573	328.7831	8282.8545	7491.758	8437.92	184.96657	8917.921	8204.092	1000.0	1000.0	175000	473.10608	162.69708	683.2744	-227.32559	473.10608	162.69556	681.42126	-223.40742	-476.455	88.47266	1686.4413740634918
36	8111.668	331.16852	8530.41	7561.5527	7022.9165	2315.7092	8648.09	2581.7532	1000.0	1000.0	180000	483.87814	164.30223	691.95135	-184.73625	483.8785	164.3009	693.8531	-193.57964	-487.7001	86.73586	1734.2889082431793
37	6873.586	3092.9746	8642.324	697.2855	6910.0767	2326.081	8895.793	2458.4448	1000.0	1000.0	185000	491.3256	170.43005	701.11444	-223.90843	491.32568	170.42911	700.709	-177.39046	-495.3602	93.312416	1781.2373399734497
38	6820.6836	2209.788	8451.091	2606.1638	8768.193	158.88063	8983.029	8463.798	1000.0	1000.0	190000	499.62833	173.81186	708.8962	-219.84691	499.6275	173.80911	708.38544	-225.52597	-503.84296	102.79204	1829.320592880249
39	7829.5337	1373.0225	8758.89	5109.483	6923.208	2729.3718	8970.287	1198.6837	1000.0	1000.0	195000	507.95547	176.19801	715.1852	-216.14821	507.956	176.1967	716.59937	-207.62343	-512.13074	103.29219	1875.1348822116852
40	7631.547	981.3252	8430.38	5766.939	8775.894	282.12357	9260.861	8153.4014	1000.0	1000.0	200000	514.997	179.60172	726.5153	-252.56862	514.9968	179.60193	724.4944	-297.65512	-518.986	112.59972	1923.3219060897827
41	8227.565	353.98608	8634.841	7603.923	7868.3423	141.86722	8168.4287	7665.0215	1000.0	1000.0	205000	523.52454	179.5097	729.78107	-181.87427	523.5252	179.5048	727.5186	-235.04205	-527.7427	114.02587	1970.8294830322266
42	8400.376	433.1728	8736.983	7569.603	8349.721	137.02383	8587.854	8109.629	1000.0	1000.0	210000	531.10077	180.74062	733.3276	-200.24599	531.1008	180.74179	734.86414	-207.50273	-535.12134	107.27226	2021.2460870742798
